Plant Code,Product ID
PLANT_15,1600136
PLANT_15,1600028
PLANT_15,1600158
PLANT_15,1600129
PLANT_15,1600070
PLANT_15,1600089
PLANT_15,1600164
PLANT_15,1600119
PLANT_15,1600003
PLANT_15,1600026
PLANT_15,1600126
PLANT_15,1600034
PLANT_15,1600104
PLANT_15,1600168
PLANT_15,1600041
PLANT_15,1600099
PLANT_15,1600004
PLANT_15,1600156
PLANT_15,1600040
PLANT_15,1600134
PLANT_15,1600159
PLANT_15,1600122
PLANT_15,1600082
PLANT_15,1600045
PLANT_15,1600007
PLANT_15,1600178
PLANT_15,1600073
PLANT_15,1600169
PLANT_15,1600198
PLANT_15,1600012
PLANT_15,1600118
PLANT_15,1600053
PLANT_15,1600150
PLANT_15,1600197
PLANT_15,1600172
PLANT_15,1600173
PLANT_15,1600037
PLANT_15,1600067
PLANT_15,1600144
PLANT_15,1600154
PLANT_15,1600174
PLANT_15,1600061
PLANT_15,1600161
PLANT_15,1600016
PLANT_15,1600066
PLANT_15,1600181
PLANT_15,1600050
PLANT_15,1600079
PLANT_15,1600165
PLANT_15,1600194
PLANT_15,1600113
PLANT_15,1600039
PLANT_15,1600123
PLANT_15,1600047
PLANT_15,1600069
PLANT_15,1600059
PLANT_15,1600140
PLANT_15,1600019
PLANT_15,1600162
PLANT_15,1600111
PLANT_15,1600176
PLANT_15,1600149
PLANT_15,1600125
PLANT_15,1600017
PLANT_15,1600103
PLANT_15,1600074
PLANT_15,1600130
PLANT_15,1600191
PLANT_15,1600063
PLANT_15,1600006
PLANT_15,1600186
PLANT_15,1600107
PLANT_15,1600030
PLANT_15,1600137
PLANT_15,1600112
PLANT_15,1600087
PLANT_15,1600033
PLANT_15,1600014
PLANT_15,1600024
PLANT_15,1600142
PLANT_15,1600195
PLANT_16,1600170
PLANT_16,1600065
PLANT_16,1600152
PLANT_16,1600188
PLANT_16,1600025
PLANT_16,1600072
PLANT_16,1600142
PLANT_16,1600003
PLANT_16,1600063
PLANT_16,1600051
PLANT_16,1600123
PLANT_16,1600183
PLANT_16,1600120
PLANT_16,1600001
PLANT_16,1600173
PLANT_16,1600136
PLANT_16,1600071
PLANT_16,1600165
PLANT_16,1600175
PLANT_16,1600004
PLANT_16,1600186
PLANT_16,1600138
PLANT_16,1600149
PLANT_16,1600146
PLANT_16,1600068
PLANT_16,1600101
PLANT_16,1600155
PLANT_16,1600006
PLANT_16,1600193
PLANT_16,1600130
PLANT_16,1600057
PLANT_16,1600008
PLANT_16,1600189
PLANT_16,1600108
PLANT_16,1600121
PLANT_16,1600034
PLANT_16,1600161
PLANT_16,1600094
PLANT_16,1600144
PLANT_16,1600163
PLANT_16,1600055
PLANT_16,1600196
PLANT_16,1600010
PLANT_16,1600141
PLANT_16,1600114
PLANT_16,1600044
PLANT_16,1600095
PLANT_16,1600137
PLANT_16,1600107
PLANT_16,1600172
PLANT_16,1600017
PLANT_16,1600156
PLANT_16,1600016
PLANT_16,1600103
PLANT_16,1600042
PLANT_16,1600086
PLANT_16,1600151
PLANT_16,1600018
PLANT_16,1600110
PLANT_16,1600033
PLANT_16,1600154
PLANT_16,1600053
PLANT_16,1600124
PLANT_16,1600109
PLANT_16,1600194
PLANT_16,1600190
PLANT_16,1600111
PLANT_16,1600061
PLANT_16,1600125
PLANT_16,1600105
PLANT_16,1600067
PLANT_16,1600075
PLANT_16,1600115
PLANT_16,1600028
PLANT_16,1600027
PLANT_16,1600041
PLANT_16,1600043
PLANT_16,1600032
PLANT_16,1600113
PLANT_16,1600054
PLANT_16,1600085
PLANT_16,1600009
PLANT_16,1600035
PLANT_16,1600000
PLANT_16,1600177
PLANT_16,1600100
PLANT_16,1600037
PLANT_16,1600097
PLANT_16,1600133
PLANT_16,1600174
PLANT_16,1600182
PLANT_16,1600197
PLANT_16,1600022
PLANT_16,1600132
PLANT_16,1600118
PLANT_16,1600024
PLANT_16,1600179
PLANT_16,1600150
PLANT_16,1600166
PLANT_16,1600098
PLANT_16,1600087
PLANT_16,1600089
PLANT_16,1600011
PLANT_16,1600052
PLANT_16,1600038
PLANT_16,1600013
PLANT_16,1600135
PLANT_16,1600198
PLANT_16,1600049
PLANT_16,1600048
PLANT_16,1600119
PLANT_16,1600023
PLANT_16,1600112
PLANT_16,1600073
PLANT_16,1600045
PLANT_16,1600082
PLANT_16,1600050
PLANT_16,1600031
PLANT_16,1600116
PLANT_16,1600020
PLANT_16,1600074
PLANT_16,1600104
PLANT_16,1600117
PLANT_16,1600176
PLANT_16,1600106
PLANT_16,1600127
PLANT_16,1600005
PLANT_16,1600167
PLANT_16,1600160
PLANT_16,1600046
PLANT_17,1600167
PLANT_17,1600070
PLANT_17,1600068
PLANT_17,1600139
PLANT_17,1600054
PLANT_17,1600074
PLANT_17,1600112
PLANT_17,1600044
PLANT_17,1600016
PLANT_17,1600069
PLANT_17,1600179
PLANT_17,1600081
PLANT_17,1600013
PLANT_17,1600165
PLANT_17,1600109
PLANT_17,1600101
PLANT_17,1600090
PLANT_17,1600023
PLANT_17,1600150
PLANT_17,1600027
PLANT_17,1600187
PLANT_17,1600031
PLANT_17,1600084
PLANT_17,1600135
PLANT_17,1600047
PLANT_17,1600129
PLANT_17,1600071
PLANT_17,1600061
PLANT_17,1600048
PLANT_17,1600157
PLANT_17,1600190
PLANT_17,1600092
PLANT_17,1600149
PLANT_17,1600085
PLANT_17,1600123
PLANT_17,1600163
PLANT_17,1600137
PLANT_17,1600091
PLANT_17,1600089
PLANT_17,1600086
PLANT_17,1600098
PLANT_17,1600015
PLANT_17,1600033
PLANT_17,1600132
PLANT_17,1600053
PLANT_17,1600024
PLANT_17,1600018
PLANT_17,1600196
PLANT_17,1600040
PLANT_17,1600142
PLANT_17,1600050
PLANT_17,1600028
PLANT_17,1600148
PLANT_17,1600181
PLANT_17,1600141
PLANT_17,1600154
PLANT_17,1600055
PLANT_17,1600066
PLANT_17,1600119
PLANT_17,1600062
PLANT_17,1600127
PLANT_17,1600021
PLANT_17,1600103
PLANT_17,1600113
PLANT_17,1600125
PLANT_17,1600143
PLANT_17,1600133
PLANT_17,1600130
PLANT_17,1600131
PLANT_17,1600199
PLANT_17,1600063
PLANT_17,1600170
PLANT_17,1600152
PLANT_17,1600186
PLANT_17,1600191
PLANT_17,1600029
PLANT_17,1600195
PLANT_17,1600051
PLANT_17,1600174
PLANT_17,1600001
PLANT_17,1600026
PLANT_17,1600065
PLANT_17,1600194
PLANT_17,1600145
PLANT_17,1600120
PLANT_17,1600162
PLANT_17,1600197
PLANT_17,1600041
PLANT_17,1600189
PLANT_17,1600004
PLANT_17,1600006
PLANT_17,1600118
PLANT_17,1600072
PLANT_17,1600083
PLANT_17,1600078
PLANT_17,1600079
PLANT_17,1600161
PLANT_17,1600178
PLANT_17,1600096
PLANT_17,1600160
PLANT_17,1600104
PLANT_17,1600124
PLANT_17,1600082
PLANT_17,1600087
PLANT_17,1600097
PLANT_17,1600046
PLANT_17,1600080
PLANT_17,1600075
PLANT_17,1600034
PLANT_17,1600093
PLANT_17,1600180
PLANT_18,1600153
PLANT_18,1600016
PLANT_18,1600134
PLANT_18,1600116
PLANT_18,1600166
PLANT_18,1600023
PLANT_18,1600067
PLANT_18,1600169
PLANT_18,1600197
PLANT_18,1600108
PLANT_18,1600095
PLANT_18,1600062
PLANT_18,1600100
PLANT_18,1600099
PLANT_18,1600026
PLANT_18,1600085
PLANT_18,1600079
PLANT_18,1600074
PLANT_18,1600103
PLANT_18,1600150
PLANT_18,1600171
PLANT_18,1600102
PLANT_18,1600154
PLANT_18,1600057
PLANT_18,1600021
PLANT_18,1600183
PLANT_18,1600106
PLANT_18,1600035
PLANT_18,1600073
PLANT_18,1600022
PLANT_18,1600025
PLANT_18,1600186
PLANT_18,1600112
PLANT_18,1600178
PLANT_18,1600047
PLANT_18,1600048
PLANT_18,1600168
PLANT_18,1600089
PLANT_18,1600045
PLANT_18,1600123
PLANT_18,1600005
PLANT_18,1600012
PLANT_18,1600044
PLANT_18,1600122
PLANT_18,1600188
PLANT_18,1600131
PLANT_18,1600028
PLANT_18,1600071
PLANT_18,1600165
PLANT_18,1600107
PLANT_18,1600029
PLANT_18,1600136
PLANT_18,1600172
PLANT_18,1600132
PLANT_18,1600180
PLANT_18,1600069
PLANT_18,1600033
PLANT_18,1600158
PLANT_18,1600184
PLANT_18,1600050
PLANT_18,1600173
PLANT_18,1600054
PLANT_18,1600091
PLANT_18,1600040
PLANT_18,1600017
PLANT_18,1600051
PLANT_18,1600114
PLANT_18,1600115
PLANT_18,1600135
PLANT_18,1600164
PLANT_18,1600190
PLANT_18,1600013
PLANT_18,1600196
PLANT_18,1600118
PLANT_18,1600094
PLANT_18,1600130
PLANT_18,1600143
PLANT_18,1600189
PLANT_18,1600027
PLANT_18,1600024
PLANT_18,1600193
PLANT_18,1600177
PLANT_18,1600156
PLANT_18,1600083
PLANT_18,1600020
PLANT_18,1600117
PLANT_18,1600104
PLANT_18,1600090
PLANT_18,1600031
PLANT_18,1600060
PLANT_18,1600160
PLANT_18,1600019
PLANT_18,1600170
PLANT_18,1600121
PLANT_18,1600036
PLANT_18,1600055
PLANT_18,1600111
PLANT_18,1600127
PLANT_18,1600148
PLANT_18,1600163
PLANT_18,1600042
PLANT_18,1600086
PLANT_18,1600015
PLANT_18,1600110
PLANT_18,1600126
PLANT_18,1600151
PLANT_18,1600175
PLANT_18,1600128
PLANT_18,1600000
PLANT_18,1600187
PLANT_18,1600129
PLANT_18,1600056
PLANT_18,1600191
PLANT_18,1600065
PLANT_18,1600082
PLANT_19,1600046
PLANT_19,1600029
PLANT_19,1600087
PLANT_19,1600050
PLANT_19,1600080
PLANT_19,1600073
PLANT_19,1600055
PLANT_19,1600057
PLANT_19,1600028
PLANT_19,1600079
PLANT_19,1600123
PLANT_19,1600052
PLANT_19,1600144
PLANT_19,1600130
PLANT_19,1600022
PLANT_19,1600165
PLANT_19,1600003
PLANT_19,1600005
PLANT_19,1600154
PLANT_19,1600016
PLANT_19,1600153
PLANT_19,1600027
PLANT_19,1600049
PLANT_19,1600170
PLANT_19,1600089
PLANT_19,1600174
PLANT_19,1600058
PLANT_19,1600178
PLANT_19,1600109
PLANT_19,1600194
PLANT_19,1600135
PLANT_19,1600024
PLANT_19,1600031
PLANT_19,1600054
PLANT_19,1600161
PLANT_19,1600030
PLANT_19,1600192
PLANT_19,1600159
PLANT_19,1600006
PLANT_19,1600096
PLANT_19,1600067
PLANT_19,1600105
PLANT_19,1600171
PLANT_19,1600196
PLANT_19,1600093
PLANT_19,1600177
PLANT_19,1600137
PLANT_19,1600014
PLANT_19,1600072
PLANT_19,1600139
PLANT_19,1600193
PLANT_19,1600048
PLANT_19,1600071
PLANT_19,1600141
PLANT_19,1600039
PLANT_19,1600084
PLANT_19,1600011
PLANT_19,1600090
PLANT_19,1600147
PLANT_19,1600117
PLANT_19,1600015
PLANT_19,1600044
PLANT_19,1600164
PLANT_19,1600023
PLANT_19,1600163
PLANT_19,1600018
PLANT_19,1600102
PLANT_19,1600107
PLANT_19,1600176
PLANT_19,1600002
PLANT_19,1600110
PLANT_19,1600145
PLANT_19,1600098
PLANT_19,1600197
PLANT_19,1600043
PLANT_19,1600151
PLANT_19,1600099
PLANT_19,1600021
PLANT_19,1600148
PLANT_19,1600038
PLANT_19,1600070
PLANT_19,1600045
PLANT_19,1600132
PLANT_19,1600169
PLANT_19,1600179
PLANT_19,1600078
PLANT_19,1600156
PLANT_19,1600167
PLANT_19,1600065
PLANT_19,1600100
PLANT_19,1600007
PLANT_19,1600033
PLANT_19,1600140
PLANT_19,1600166
PLANT_19,1600037
PLANT_19,1600063
PLANT_19,1600180
PLANT_19,1600187
PLANT_19,1600032
PLANT_19,1600195
PLANT_19,1600061
PLANT_19,1600120
PLANT_19,1600062
PLANT_19,1600191
PLANT_19,1600142
PLANT_19,1600121
PLANT_19,1600013
PLANT_19,1600025
PLANT_19,1600189
PLANT_19,1600091
PLANT_19,1600115
PLANT_19,1600009
PLANT_19,1600127
PLANT_19,1600108
PLANT_19,1600158
PLANT_19,1600185
PLANT_19,1600138
PLANT_19,1600114
PLANT_19,1600152
PLANT_19,1600095
PLANT_19,1600034
PLANT_19,1600094
PLANT_19,1600069
PLANT_20,1600173
PLANT_20,1600125
PLANT_20,1600176
PLANT_20,1600169
PLANT_20,1600020
PLANT_20,1600059
PLANT_20,1600040
PLANT_20,1600029
PLANT_20,1600073
PLANT_20,1600167
PLANT_20,1600180
PLANT_20,1600098
PLANT_20,1600061
PLANT_20,1600101
PLANT_20,1600060
PLANT_20,1600170
PLANT_20,1600045
PLANT_20,1600047
PLANT_20,1600027
PLANT_20,1600004
PLANT_20,1600064
PLANT_20,1600038
PLANT_20,1600172
PLANT_20,1600085
PLANT_20,1600182
PLANT_20,1600146
PLANT_20,1600049
PLANT_20,1600135
PLANT_20,1600054
PLANT_20,1600168
PLANT_20,1600164
PLANT_20,1600179
PLANT_20,1600151
PLANT_20,1600012
PLANT_20,1600166
PLANT_20,1600163
PLANT_20,1600194
PLANT_20,1600082
PLANT_20,1600044
PLANT_20,1600190
PLANT_20,1600057
PLANT_20,1600015
PLANT_20,1600000
PLANT_20,1600093
PLANT_20,1600030
PLANT_20,1600062
PLANT_20,1600080
PLANT_20,1600097
PLANT_20,1600162
PLANT_20,1600114
PLANT_20,1600142
PLANT_20,1600024
PLANT_20,1600036
PLANT_20,1600001
PLANT_20,1600153
PLANT_20,1600104
PLANT_20,1600131
PLANT_20,1600076
PLANT_20,1600198
PLANT_20,1600191
PLANT_20,1600137
PLANT_20,1600018
PLANT_20,1600139
PLANT_20,1600187
PLANT_20,1600046
PLANT_20,1600025
PLANT_20,1600063
PLANT_20,1600136
PLANT_20,1600039
PLANT_20,1600120
PLANT_20,1600199
PLANT_20,1600022
PLANT_20,1600158
PLANT_20,1600103
PLANT_09,1600007
PLANT_02,1600013
PLANT_14,1600027
PLANT_13,1600031
PLANT_14,1600049
PLANT_09,1600051
PLANT_09,1600057
PLANT_13,1600080
PLANT_09,1600092
PLANT_13,1600093
PLANT_14,1600097
PLANT_02,1600102
PLANT_13,1600110
PLANT_13,1600112
PLANT_09,1600129
PLANT_14,1600132
PLANT_09,1600135
PLANT_14,1600139
PLANT_13,1600141
PLANT_09,1600142
PLANT_13,1600143
PLANT_09,1600149
PLANT_13,1600166
PLANT_14,1600173
PLANT_14,1600178
PLANT_14,1600183
PLANT_02,1600186
PLANT_13,1600188
